gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSG00000290712	67.63379	0.1630735	0.24586141	0.4359751	0.5767261
ENSG00000290717	37.85952	0.5585223	0.37389631	0.03511141	0.07279959
ENSG00000290718	31.66182	-0.0564865	0.36338406	0.8210504	0.8902008
ENSG00000290720	242.4413	-0.007075815	0.16598437	0.963464	0.9803474
ENSG00000290721	0.4651073	0.06388615	0.64327069	0.5528595	NA
ENSG00000290723	15.51591	-0.3955163	0.48528616	0.1377123	0.2340282
ENSG00000290727	18.50534	0.568107	0.43427497	0.04136528	0.08388244
ENSG00000290728	23.41483	0.10544	0.35025305	0.6712588	0.7804882
ENSG00000290729	0.809241	0.09627425	0.61674263	0.5075449	NA
ENSG00000290733	0.3211942	0.04279855	0.64294559	0.6735326	NA
ENSG00000290735	1.649502	0.01014911	0.57381185	0.9528837	0.9739485
ENSG00000290737	31.53058	-0.1878463	0.36006297	0.4547635	0.5947559
ENSG00000290738	43.92109	0.4943849	0.33786475	0.05018363	0.09943443
ENSG00000290739	1.485389	-0.03412136	0.56977893	0.8466657	0.9082287
ENSG00000290740	0.3114068	0.04174274	0.64279877	0.6808683	NA
ENSG00000290746	399.748	-0.1119243	0.11870644	0.3279327	0.4669988
ENSG00000290751	0.32782	0.042555	0.64293893	0.6751173	NA
ENSG00000290758	348.2035	0.1052102	0.12644602	0.3856217	0.5274302
ENSG00000290759	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000290760	26.74681	1.006813	0.47862736	0.001327579	0.003725428
ENSG00000290762	49.59533	0.930904	0.32381589	0.000242324	0.0007649325
ENSG00000290763	86.03022	0.07888003	0.23230469	0.6952405	0.7997332
ENSG00000290767	5.772545	0.1785345	0.48990401	0.4548009	0.5947559
ENSG00000290768	0.764694	0.01866402	0.62369474	0.8773523	NA
ENSG00000290770	1389.156	0.6031723	0.07054109	4.252232e-18	3.948885e-17
ENSG00000290782	24.49303	0.2950348	0.38062605	0.2513844	0.3813542
ENSG00000290783	1.798463	-0.07641266	0.59162947	0.6394632	0.7573268
ENSG00000290784	1.120925	0.01764755	0.59220764	0.9092928	NA
ENSG00000290785	0.5036558	-0.0775565	0.64498344	0.4838612	NA
ENSG00000290786	0.3211942	0.04279855	0.64294559	0.6735326	NA
ENSG00000290787	0.1508201	0.0187898	0.64031258	0.8514113	NA
ENSG00000290788	1.556479	0.003234309	0.5908896	0.9834318	0.9904794
ENSG00000290790	0.3522661	-0.005024947	0.63956828	0.9600162	NA
ENSG00000290791	110.6664	-0.0127791	0.19382247	0.9419994	0.9679452
ENSG00000290792	121.2266	0.1741706	0.20464077	0.341759	0.4813246
ENSG00000290793	125.7416	0.4620864	0.2084358	0.01276205	0.02964155
ENSG00000290794	0.8460856	0.01407775	0.61119489	0.9168798	NA
ENSG00000290796	122.7932	-0.4163754	0.19583405	0.01844088	0.04113624
ENSG00000290803	83.60044	0.05441466	0.22287914	0.7807184	0.8627079
ENSG00000290806	0.3489004	-0.005838977	0.63958834	0.9535467	NA
ENSG00000290808	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000290811	1.405496	0.1171119	0.60623328	0.4662381	NA
ENSG00000290816	0.501035	-0.002572255	0.63420276	0.9808463	NA
ENSG00000290817	0.7833491	0.1544246	0.64807016	0.2747776	NA
ENSG00000290818	1.945632	-0.1476152	0.57635339	0.4400612	0.5803707
ENSG00000290823	352.24	0.04624973	0.11921999	0.6872785	0.7932956
ENSG00000290824	1.68308	0.2888072	0.71465355	0.08577463	0.1576787
ENSG00000290825	2.874959	0.07902464	0.55043692	0.6867972	0.7929974
ENSG00000290827	0.1556677	0.0187898	0.64031258	0.8514113	NA
ENSG00000290829	139.2114	0.7086745	0.18619045	2.906691e-05	0.0001045584
ENSG00000290830	24.86829	1.663162	0.56132301	1.664924e-05	6.165918e-05
ENSG00000290831	524.761	-0.435747	0.10154668	1.007984e-05	3.825449e-05
ENSG00000290832	1059.225	0.120821	0.07618893	0.1073677	0.1906388
ENSG00000290833	461.9814	0.0869908	0.1366644	0.5039144	0.6410049
ENSG00000290834	0.9583782	0.04923846	0.60087767	0.7420373	NA
ENSG00000290835	189.0576	-0.2802814	0.18432226	0.09598571	0.1736004
ENSG00000290836	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000290838	0.1914305	-0.02852766	0.64136154	0.7763441	NA
ENSG00000290839	0.6325187	0.09574971	0.64369755	0.4226345	NA
ENSG00000290842	145.661	0.2770375	0.21332604	0.142755	0.2410199
ENSG00000290843	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000290846	143.6246	-0.5359997	0.19164926	0.002014271	0.005476206
ENSG00000290848	1.665331	-0.02236077	0.56434753	0.9012762	0.9421832
ENSG00000290850	1.259695	0.1093095	0.59606765	0.5125541	NA
ENSG00000290851	22.6946	0.4241268	0.38142713	0.1057962	0.1882886
ENSG00000290854	189.6231	0.7984047	0.16937573	3.423766e-07	1.508494e-06
ENSG00000290855	0.5377176	-0.1037959	0.6418305	0.4045448	NA
ENSG00000290856	3.201911	-0.468927	0.73894708	0.04295057	0.08665122
ENSG00000290859	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000290860	60.72267	0.09165177	0.26638593	0.6772955	0.7855617
ENSG00000290862	0.8577701	-0.02084517	0.62094385	0.8668811	NA
ENSG00000290863	0.8479125	0.01820987	0.60291655	0.8994004	NA
ENSG00000290865	112.1607	0.2131917	0.21361421	0.2600411	0.3915791
ENSG00000290866	0.3471912	-0.004910305	0.6395657	0.9609276	NA
ENSG00000290867	198.3635	-0.1977821	0.15416326	0.1718866	0.2800679
ENSG00000290869	2.618587	0.1498095	0.57781883	0.4322676	0.5729896
ENSG00000290870	16.59214	-0.1306049	0.37858665	0.6042438	0.7289978
ENSG00000290871	2297.514	0.2041275	0.05232316	8.496992e-05	0.0002865446
ENSG00000290873	95.23093	-0.1220191	0.20935418	0.5129382	0.6487808
ENSG00000290875	1.143098	0.1802405	0.63322047	0.2684355	NA
ENSG00000290876	5.0758	-0.2012493	0.511697	0.3906334	0.5324516
ENSG00000290877	61.82385	0.8985591	0.31866835	0.0003378877	0.00104331
ENSG00000290879	117.7274	-0.2831845	0.2260364	0.1512857	0.2526007
ENSG00000290885	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000290886	3.191391	0.02128361	0.51856905	0.9201193	0.9542835
ENSG00000290888	61.86438	0.2407388	0.24846766	0.2535288	0.383763
ENSG00000290890	71.26752	-0.2002802	0.25311729	0.3479811	0.4878767
ENSG00000290894	6.607517	0.4723943	0.565327	0.07994204	0.1485783
ENSG00000290895	0.6180323	0.09188498	0.64373275	0.4353453	NA
ENSG00000290896	1.70606	-0.0203447	0.57685449	0.9044304	0.9439792
ENSG00000290898	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000290901	0.6274869	0.1171849	0.64093358	0.3707447	NA
ENSG00000290902	2.965813	0.5367648	0.81937452	0.02362801	0.05121336
ENSG00000290903	1.049403	-0.01454287	0.60480336	0.9183358	NA
ENSG00000290906	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000290907	26.82938	-0.1040689	0.33253784	0.6707633	0.7801177
ENSG00000290908	5.165616	0.1434046	0.57555018	0.4520582	0.5920033
ENSG00000290911	82.30815	0.4639338	0.25942656	0.03275625	0.0685022
ENSG00000290912	3.309732	0.3096088	0.60656603	0.1624568	0.267808
ENSG00000290913	4.946526	0.4284923	0.59637556	0.09363909	0.1700532
ENSG00000290915	0.1556677	0.0187898	0.64031258	0.8514113	NA
ENSG00000290916	9.191191	0.4401186	0.50086796	0.1042058	0.1860577
ENSG00000290917	62.28927	0.5683206	0.27363331	0.0116627	0.0273211
ENSG00000290919	0.4670032	0.05776028	0.64569328	0.5740303	NA
ENSG00000290920	28.01115	0.9029795	0.42403908	0.002008226	0.005461119
ENSG00000290921	145.7723	0.02587055	0.17334725	0.8717538	0.923351
ENSG00000290923	3.813062	0.1545748	0.53705751	0.4737987	0.6127641
ENSG00000290924	58.27464	0.8023726	0.31098421	0.001096366	0.003119047
ENSG00000290925	27.07871	0.8421082	0.41292076	0.00327866	0.008577619
ENSG00000290926	6.879875	-0.03803229	0.45258768	0.8746926	0.9250427
ENSG00000290927	387.7964	0.1301105	0.11250162	0.2318648	0.357719
ENSG00000290928	215.0489	0.373569	0.16969618	0.0173577	0.03899385
ENSG00000290929	1.676661	0.1260894	0.57893166	0.4937225	0.6323053
ENSG00000290930	0.3113355	0.04173907	0.64279831	0.6808937	NA
ENSG00000290931	2.396868	-0.1440436	0.56783692	0.4621684	0.6018499
ENSG00000290935	0.3429995	-0.005255879	0.63957367	0.9581806	NA
ENSG00000290936	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000290937	191.1194	0.7086607	0.19260092	4.770994e-05	0.0001663853
ENSG00000290938	0.4524604	0.0566125	0.64543909	0.5813581	NA
ENSG00000290940	5.877322	0.2471995	0.49981586	0.3126767	0.4511648
ENSG00000290941	0.3211942	0.04279855	0.64294559	0.6735326	NA
ENSG00000290943	17.64776	0.5014742	0.42624606	0.06652807	0.1268639
ENSG00000290945	14.25877	-0.07943777	0.39318913	0.7518205	0.8430185
ENSG00000290946	0.6458544	0.05004995	0.62267303	0.6934392	NA
ENSG00000290947	1.93308	0.09565051	0.56278629	0.6141756	0.7369505
ENSG00000290948	2.03228	-0.1233335	0.58010526	0.499722	0.637178
ENSG00000290951	159.4587	-0.2096229	0.20556221	0.2540851	0.3844731
ENSG00000290956	12.41077	0.3358225	0.43640502	0.2010137	0.3180844
ENSG00000290957	89.66945	0.1374596	0.21265638	0.466374	0.6052559
ENSG00000290958	6.341605	0.2179119	0.50739588	0.3606573	0.5014748
ENSG00000290960	84.05037	-1.137444	0.26821738	4.907169e-07	2.129335e-06
ENSG00000290965	0.3162446	0.04226949	0.64287118	0.6772037	NA
ENSG00000290968	21.70316	0.3299648	0.38590003	0.2031155	0.320858
ENSG00000290969	0.8018973	0.07880668	0.62260915	0.557688	NA
ENSG00000290970	1.868	-0.0762727	0.58003475	0.659395	0.7720232
ENSG00000290971	11.45748	-0.1625648	0.44080479	0.5147796	0.6505878
ENSG00000290972	25.96334	0.1031014	0.42068184	0.6796946	0.7874336
ENSG00000290975	0.1556677	0.0187898	0.64031258	0.8514113	NA
ENSG00000290976	1.948658	0.0436742	0.57123307	0.8040715	0.8796588
ENSG00000290981	0.4926019	0.01856374	0.63505811	0.8623149	NA
ENSG00000290983	0.6078616	0.007045892	0.62165283	0.9541862	NA
ENSG00000290985	0.3162605	0.04227082	0.64287142	0.6771943	NA
ENSG00000290988	1.298411	0.1539538	0.63112722	0.3171311	NA
ENSG00000290989	383.1446	0.2311871	0.11786271	0.04179601	0.08462369
ENSG00000290993	294.5528	0.3706759	0.18301397	0.0266917	0.05709668
ENSG00000290994	111.9086	0.3671517	0.21250357	0.05130598	0.1013942
ENSG00000290995	7.330928	0.1505745	0.45319106	0.5410448	0.673751
ENSG00000290997	90.05055	0.05253205	0.22668913	0.790646	0.8698871
ENSG00000290999	52.97137	0.1027806	0.27160424	0.6445494	0.7610847
ENSG00000291002	0.4524604	0.0566125	0.64543909	0.5813581	NA
ENSG00000291003	2022.199	-0.5496625	0.06856182	4.506011e-16	3.753308e-15
ENSG00000291005	52.66897	-0.1024492	0.26457918	0.6404454	0.7578798
ENSG00000291006	949.9398	1.288048	0.08451957	1.646394e-54	6.157236e-53
ENSG00000291008	31.15808	-0.2370534	0.313602	0.3243281	0.4632508
ENSG00000291010	167.6444	0.6494871	0.20176777	0.0003297058	0.001020474
ENSG00000291011	43.26538	0.3878445	0.30764023	0.1058467	0.1883626
ENSG00000291015	112.2643	0.2725019	0.20511457	0.1373547	0.2334882
ENSG00000291017	0.3016403	0.04066942	0.64265611	0.6883659	NA
ENSG00000291018	13.37862	-0.1579809	0.39458447	0.532661	0.6665437
ENSG00000291019	0.3211942	0.04279855	0.64294559	0.6735326	NA
ENSG00000291020	0.3814874	-0.05409366	0.64538103	0.5955826	NA
ENSG00000291023	158.2603	0.2270832	0.1803007	0.1698091	0.2774407
ENSG00000291024	0.4622083	0.0633862	0.64330434	0.5551987	NA
ENSG00000291025	2.777996	0.6928557	0.99820331	0.008029348	0.01947324
ENSG00000291026	185.5223	-0.1525977	0.17097817	0.3351129	0.4743507
ENSG00000291027	62.74087	0.4196105	0.28245179	0.06691802	0.1274423
ENSG00000291028	9.678852	0.4281455	0.5589815	0.1031199	0.1844322
ENSG00000291029	13.21664	0.7544365	0.5464339	0.01423519	0.0327187
ENSG00000291032	5.2655	0.04861157	0.4908148	0.8307847	0.8974475
ENSG00000291033	0.4524604	0.0566125	0.64543909	0.5813581	NA
ENSG00000291035	730.0086	-0.6401306	0.09912807	3.171958e-11	1.947933e-10
ENSG00000291036	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000291037	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000291039	49.84573	-0.01755955	0.2826793	0.9385431	0.9658272
ENSG00000291040	31.05476	0.2012386	0.40189853	0.4297148	0.5705999
ENSG00000291041	19.99537	1.218865	0.60729834	0.0007266701	0.002125418
ENSG00000291042	0.8203655	-0.08182999	0.63406229	0.5085862	NA
ENSG00000291043	96.30398	-0.02392521	0.2099816	0.8981804	0.9403753
ENSG00000291044	128.9621	-0.07432869	0.19182541	0.6695476	0.7794333
ENSG00000291046	61.09093	0.2618259	0.2584657	0.226226	0.3506386
ENSG00000291047	7.822511	-0.3511226	0.55781453	0.1565486	0.2597468
ENSG00000291048	3.09627	0.2587033	0.61683134	0.1983518	0.3146166
ENSG00000291049	94.51427	0.4043681	0.26528671	0.06642182	0.1267051
ENSG00000291050	91.42627	0.4349086	0.22861854	0.02881195	0.06104039
ENSG00000291051	7.396759	0.2223212	0.47248281	0.3707622	0.5118751
ENSG00000291052	0.8987858	0.1074288	0.61962299	0.4625233	NA
ENSG00000291053	64.47287	0.8960228	0.32133217	0.0003755281	0.001151317
ENSG00000291054	62.08658	0.4733313	0.26931594	0.0335144	0.06990356
ENSG00000291055	935.5145	-0.6888589	0.11348889	3.119511e-10	1.783213e-09
ENSG00000291056	7.572712	0.3227764	0.4930933	0.2084201	0.3277359
ENSG00000291057	89.07913	0.7281231	0.24813014	0.0005746812	0.001712171
ENSG00000291058	2.036387	-0.05183278	0.54730787	0.7906786	0.8698871
ENSG00000291060	241.0564	0.3307623	0.1673452	0.033101	0.06910526
ENSG00000291061	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000291062	22.37513	0.05048825	0.34316173	0.8378718	0.9023118
ENSG00000291063	315.3374	0.2075145	0.13974892	0.1178633	0.2059434
ENSG00000291064	931.8211	-0.1992719	0.07760486	0.009072982	0.02174382
ENSG00000291065	0.4903109	0.01222021	0.63471061	0.9089986	NA
ENSG00000291066	312.3889	0.5873702	0.13621421	5.645527e-06	2.210606e-05
ENSG00000291067	238.5599	0.1387904	0.15402104	0.3375391	0.4770562
ENSG00000291068	465.6014	0.5408042	0.18269036	0.00119399	0.003375884
ENSG00000291069	200.9831	0.3814792	0.21149992	0.04211017	0.08518942
ENSG00000291070	1.25799	0.03821435	0.58818408	0.8117111	NA
ENSG00000291071	54.07889	0.8487506	0.32915874	0.0008667875	0.002502377
ENSG00000291072	1156.587	-0.07425125	0.09629597	0.429566	0.5704366
ENSG00000291073	366.4636	0.2357076	0.17225867	0.1387496	0.2355769
ENSG00000291074	0.9246607	0.1497086	0.65357561	0.2677305	NA
ENSG00000291075	213.4484	0.3596775	0.15648558	0.01406521	0.03236172
ENSG00000291076	0.4620554	0.06336039	0.64330591	0.5553205	NA
ENSG00000291077	22.2683	0.3435234	0.36824484	0.1811389	0.2919234
ENSG00000291078	195.8294	0.1307111	0.15860404	0.3786529	0.5201379
ENSG00000291079	247.2975	-0.3816261	0.14742963	0.006036005	0.01500332
ENSG00000291080	1025.978	-0.3479168	0.07697154	4.341316e-06	1.724724e-05
ENSG00000291081	91.18934	0.5941837	0.23043341	0.002999736	0.007910742
ENSG00000291082	400.9171	-0.5530963	0.14163084	3.671341e-05	0.0001300174
ENSG00000291083	1.302723	0.06847314	0.59510974	0.6656177	NA
ENSG00000291084	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000291085	41.91962	-0.2765324	0.2860711	0.2291326	0.3542638
ENSG00000291087	772.3787	0.1919596	0.08600557	0.02283163	0.04970679
ENSG00000291088	527.5205	0.3539033	0.10032607	0.0002877185	0.0008969354
ENSG00000291090	133.4069	2.470265	0.2395923	6.403122e-27	9.091692e-26
ENSG00000291091	411.4492	0.2278808	0.11583817	0.04145987	0.08403564
ENSG00000291092	166.2917	0.09256734	0.17830928	0.5725762	0.7018454
ENSG00000291093	407.9874	0.662303	0.13236601	1.495846e-07	6.827853e-07
ENSG00000291094	87.94523	0.1314206	0.30131006	0.5767111	0.7055015
ENSG00000291096	514.5884	0.3377932	0.10924535	0.00140188	0.003917984
ENSG00000291097	173.0113	0.3160485	0.18782349	0.06446649	0.1235304
ENSG00000291099	70.36052	-0.03210819	0.25153715	0.8798877	0.9284454
ENSG00000291100	2.451943	0.1384302	0.56428119	0.4821526	0.6210202
ENSG00000291101	5.773902	0.003939597	0.49382255	0.9860335	0.9918363
ENSG00000291102	305.7433	-0.316645	0.14088967	0.01774098	0.03972143
ENSG00000291103	0.1508201	0.0187898	0.64031258	0.8514113	NA
ENSG00000291104	140.7976	-0.07489068	0.20460564	0.6827997	0.7895385
ENSG00000291106	331.8306	0.5598134	0.12661452	3.792287e-06	1.517809e-05
ENSG00000291107	140.9704	0.4326929	0.19437405	0.01374263	0.03169884
ENSG00000291110	736.8985	0.4602343	0.09003703	1.709535e-07	7.753523e-07
ENSG00000291111	2.448686	0.1565514	0.55524424	0.4478295	0.5877213
ENSG00000291112	1069.309	0.5955925	0.07231708	6.353364e-17	5.525699e-16
ENSG00000291113	1323.233	-0.2783144	0.06707881	2.668335e-05	9.634562e-05
ENSG00000291116	0.3113355	0.04173907	0.64279831	0.6808937	NA
ENSG00000291117	351.1201	-0.2464941	0.14458614	0.07146589	0.1349157
ENSG00000291118	537.4818	0.08106551	0.13579001	0.5310365	0.6652277
ENSG00000291119	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000291120	180.8721	0.6842971	0.17290146	1.756173e-05	6.482093e-05
ENSG00000291121	23.07411	0.01255141	0.36692926	0.9599321	0.9782164
ENSG00000291122	298.431	0.5888309	0.13097261	2.419175e-06	9.868568e-06
ENSG00000291124	238.612	-0.1710544	0.148259	0.2214879	0.3446252
ENSG00000291127	6.904089	-0.7835382	0.71034818	0.01301396	0.03017265
ENSG00000291128	7.675664	0.5409888	0.56160579	0.0546228	0.1069719
ENSG00000291129	171.3371	0.1497431	0.16227677	0.3226957	0.4614563
ENSG00000291132	4.909819	1.298199	1.36295998	0.00106052	0.003023303
ENSG00000291133	159.4553	0.2729417	0.1778591	0.09501749	0.1721173
ENSG00000291134	330.2042	0.2625992	0.14266998	0.05195585	0.1024583
ENSG00000291135	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000291136	884.176	-0.005864233	0.08831983	0.9459798	0.9700723
ENSG00000291137	167.2791	0.3504986	0.1944444	0.04611111	0.09221803
ENSG00000291138	50.0993	0.7972363	0.31638924	0.001321794	0.003711081
ENSG00000291139	171.0887	0.4699252	0.1777621	0.003981327	0.01026022
ENSG00000291140	382.7833	0.143708	0.11544876	0.1973424	0.3132633
ENSG00000291141	71.19947	1.537659	0.31177299	5.174133e-09	2.682501e-08
ENSG00000291142	182.1407	0.6262921	0.18873169	0.0002582803	0.0008111236
ENSG00000291143	10.44795	0.2106259	0.44558961	0.4036007	0.5456101
ENSG00000291144	2.254379	-0.02125058	0.55130678	0.911156	0.9480645
ENSG00000291145	18.39326	0.5223239	0.47668824	0.06175645	0.1190404
ENSG00000291146	194.3802	0.07409163	0.15133613	0.6032341	0.7284168
ENSG00000291147	89.87535	0.4055195	0.23182494	0.04360463	0.08780217
ENSG00000291149	30.38182	-0.3348773	0.3338324	0.1773572	0.286779
ENSG00000291150	17.76445	0.09958414	0.38724533	0.6922666	0.7973099
ENSG00000291151	1495.944	-0.5426936	0.09492664	4.541734e-09	2.366872e-08
ENSG00000291152	940.0571	-0.5738788	0.0800066	2.80464e-13	1.978401e-12
ENSG00000291153	417.015	-0.04978989	0.11908564	0.6644191	0.7759178
ENSG00000291154	147.79	0.8101196	0.18870323	2.284407e-06	9.332812e-06
ENSG00000291155	33.96281	0.4923135	0.3568817	0.05673681	0.1105429
ENSG00000291156	53.65609	0.2734791	0.28040256	0.2290254	0.3541803
ENSG00000291157	0.1556677	0.0187898	0.64031258	0.8514113	NA
ENSG00000291158	284.5892	-0.1652227	0.13073213	0.1861505	0.2983792
ENSG00000291159	441.4869	-0.009872284	0.12752796	0.9356358	0.9640798
ENSG00000291163	0.3211942	0.04279855	0.64294559	0.6735326	NA
ENSG00000291164	0.1556677	0.0187898	0.64031258	0.8514113	NA
ENSG00000291168	304.0339	-0.2412553	0.16097842	0.1083698	0.1919508
ENSG00000291169	0.3124987	-0.04722476	0.64417191	0.6410429	NA
ENSG00000291170	0.7407956	0.04599293	0.62800553	0.7018029	NA
ENSG00000291171	603.4923	-0.4368621	0.11329874	6.471201e-05	0.0002219948
ENSG00000291174	60.99252	0.2123682	0.26066707	0.3287698	0.4679292
ENSG00000291175	435.9948	-0.09453588	0.10709751	0.363059	0.5040208
ENSG00000291176	297.1678	0.725549	0.13426273	1.334045e-08	6.702116e-08
ENSG00000291177	17.97532	0.340162	0.40521675	0.1937883	0.3085093
ENSG00000291178	477.1993	0.1866253	0.12005266	0.1063199	0.1890523
ENSG00000291179	21.39584	0.660219	0.43237742	0.01980557	0.04381491
ENSG00000291180	9.599764	0.1105312	0.42383463	0.6578371	0.7711814
ENSG00000291181	133.9877	0.4729606	0.20556324	0.009974905	0.02370705
ENSG00000291182	1.235773	0.2644693	0.68943518	0.1152576	NA
ENSG00000291185	0.1508201	0.0187898	0.64031258	0.8514113	NA
ENSG00000291186	210.6421	-0.6102012	0.16163132	5.007632e-05	0.0001741974
ENSG00000291187	0.3473035	-0.004981682	0.6395673	0.9603602	NA
ENSG00000291189	45.0151	0.5684129	0.32378663	0.0221506	0.04840576
ENSG00000291190	2.494262	0.4414994	0.75498134	0.04271942	0.08627954
ENSG00000291192	21.06803	0.4776575	0.4171056	0.07760148	0.1449485
ENSG00000291194	94.12478	0.2404978	0.22273762	0.2180634	0.3402325
ENSG00000291200	38.9407	0.8106618	0.4001311	0.003941321	0.01016781
ENSG00000291201	522.7858	0.1758554	0.11670179	0.1182683	0.2065203
ENSG00000291202	580.2153	0.3755247	0.13657092	0.003818415	0.009871509
ENSG00000291203	360.2165	0.4652782	0.12939428	0.0001662241	0.0005387054
ENSG00000291205	2.31271	-0.07227206	0.55357402	0.7079779	0.8099582
ENSG00000291206	26.37231	0.515953	0.36539309	0.04844173	0.09637245
ENSG00000291207	549.6576	0.5246255	0.11387857	1.787408e-06	7.364924e-06
ENSG00000291208	416.0092	0.4238764	0.15181785	0.002950898	0.007792192
ENSG00000291209	0.3414665	-0.00518784	0.63957205	0.9587214	NA
ENSG00000291210	138.5632	0.06350286	0.19052757	0.7139208	0.8140994
ENSG00000291211	202.0763	0.8763182	0.1723292	3.491815e-08	1.691851e-07
ENSG00000291212	0.4656467	0.01852708	0.63643939	0.8603118	NA
ENSG00000291213	29.75479	0.2166799	0.33963761	0.3819522	0.5234643
ENSG00000291214	488.8395	0.6576131	0.10920314	4.769577e-10	2.691578e-09
ENSG00000291215	818.8389	0.4122552	0.08800489	1.700209e-06	7.023987e-06
ENSG00000291217	22.75837	0.04342789	0.34658233	0.86062	0.9165297
ENSG00000291218	4.220847	-0.2290923	0.52361488	0.3289115	0.4680704
ENSG00000291219	50.16065	-0.8455002	0.31572066	0.0006700962	0.001972212
ENSG00000291220	169.8445	-0.07050773	0.16295135	0.6428014	0.7598356
ENSG00000291222	0.3016403	0.04066942	0.64265611	0.6883659	NA
ENSG00000291223	359.558	0.338131	0.11689998	0.002682037	0.007142066
